158800    222.79157   -2.1299324    1364565.3   -4766.3242    344.00346   -5110.3276 
159800      223.151    4.2171465    1364565.3   -4734.2883    344.55844   -5078.8468 
160800    237.83921    -8.665212    1364565.3   -4763.8584    367.23792   -5131.0963 
161800       230.47    3.6653708    1364565.3   -4780.7527    355.85941   -5136.6121 
162800    230.98036    -9.667582    1364565.3   -4763.6049    356.64745   -5120.2523 
163800    221.72355    1.9170244    1364565.3   -4813.0821    342.35438   -5155.4365 
164800    226.67739    4.5733266    1364565.3   -4811.0434     350.0034   -5161.0468 
165800     221.6247    5.2777023    1364565.3   -4770.1034    342.20175   -5112.3052 
166800    221.63468   -8.9734559    1364565.3   -4778.7644    342.21716   -5120.9816 
167800    213.29332    6.5241104    1364565.3   -4787.5561    329.33759   -5116.8937 
168800    217.36892   -6.9486701    1364565.3   -4742.8765    335.63057   -5078.5071 
169800    233.46459    2.9208108    1364565.3   -4754.6764    360.48324   -5115.1596 
170800    226.44603     3.973492    1364565.3   -4777.8977    349.64617   -5127.5438 
171800    216.32418   -6.5386821    1364565.3   -4800.7961    334.01743   -5134.8136 
172800    217.45078   -2.2903795    1364565.3   -4816.3387    335.75696   -5152.0956 
173800     224.8341    -3.609799    1364565.3    -4782.796    347.15725   -5129.9532 
174800     222.6878  -0.96928316    1364565.3   -4766.5122    343.84323   -5110.3554 
175800    243.80002   -7.6599459    1364565.3   -4733.8909    376.44176   -5110.3327 
176800    211.69872    6.2331683    1364565.3   -4773.3866    326.87545    -5100.262 
177800    225.45578    2.7394486    1364565.3   -4755.6732    348.11716   -5103.7903 
178800      233.889   -1.3126709    1364565.3   -4731.7138    361.13856   -5092.8524 
179800    227.97516   0.86430223    1364565.3   -4774.4604    352.00723   -5126.4677 
180800    233.30611   0.50726764    1364565.3   -4758.3939    360.23854   -5118.6324 
181800    240.15486    7.3120354    1364565.3   -4720.0459    370.81341   -5090.8593 
182800    237.24508   -7.2295895    1364565.3   -4722.7191    366.32055   -5089.0397 
183800    220.56394     -2.79554    1364565.3   -4776.6769    340.56387   -5117.2407 
184800    219.66955   -10.069569    1364565.3   -4788.1729    339.18288   -5127.3558 
185800    222.14612   -8.6262367    1364565.3   -4744.6404    343.00686   -5087.6473 
186800    225.90318   0.13437952    1364565.3   -4765.5312    348.80798   -5114.3391 
187800    226.30909     3.284584    1364565.3   -4778.0082    349.43472   -5127.4429 
188800    239.48494   -8.0036351    1364565.3   -4714.6904    369.77902   -5084.4694 
189800    227.60772   -5.2307303    1364565.3   -4744.5022    351.43989   -5095.9421 
190800    214.48026    -6.820233    1364565.3   -4776.1063    331.17031   -5107.2766 
191800     221.5789   -9.8787355    1364565.3   -4763.9835    342.13103   -5106.1145 
192800    224.81112    2.1096536    1364565.3   -4732.5176    347.12177   -5079.6394 
193800    209.40239   -2.7563009    1364565.3   -4764.7799    323.32977   -5088.1096 
194800    234.64364   -14.724979    1364565.3   -4748.9098    362.30377   -5111.2136 
195800    225.42693    1.8798041    1364565.3   -4729.1082    348.07261   -5077.1809 
196800    223.05317    1.2543353    1364565.3   -4765.3203    344.40739   -5109.7277 
197800    215.14606   0.11395162    1364565.3   -4751.5645    332.19834   -5083.7628 
198800    240.26463    7.7023193    1364565.3   -4726.5798    370.98291   -5097.5627 
199800    216.32961   -1.8088582    1364565.3   -4755.2798    334.02581   -5089.3056 
200800     229.5789   0.63426809    1364565.3   -4762.2941    354.48351   -5116.7776 
201800    232.97135    4.2394914    1364565.3    -4756.304    359.72165   -5116.0256 
202800    225.08793   -5.2805765    1364565.3   -4802.9467    347.54918   -5150.4959 
203800    225.05068    2.7611017    1364565.3   -4772.2152    347.49166   -5119.7068 
204800    228.36208    4.7132199    1364565.3   -4753.9997    352.60467   -5106.6044 
205800    221.34115    6.2659376    1364565.3   -4785.3679    341.76393   -5127.1318 
206800     213.0849   -4.4548474    1364565.3   -4782.2374    329.01579   -5111.2532 
207800    234.09914    0.8577497    1364565.3   -4748.2125    361.46303   -5109.6755 
208800    214.97143    13.842557    1364565.3    -4776.338     331.9287   -5108.2667 
209800    234.26112    10.913683    1364565.3   -4780.8218    361.71313   -5142.5349 
210800    225.28299    -2.416681    1364565.3   -4748.1896    347.85036   -5096.0399 
211800    228.73014    -6.956512    1364565.3   -4751.4151    353.17296   -5104.5881 
212800    211.37548   -10.380763    1364565.3   -4787.7556    326.37634   -5114.1319 
213800    227.86227    2.4654263    1364565.3   -4749.2261    351.83293    -5101.059 
214800    232.77657   -8.2081053    1364565.3    -4750.225     359.4209   -5109.6459 
215800    210.20534   -12.249369    1364565.3   -4782.9426    324.56958   -5107.5122 
216800    230.98355   -3.9551538    1364565.3   -4752.7501    356.65237   -5109.4025 
217800     214.9043  -0.12063975    1364565.3   -4731.8746    331.82504   -5063.6996 
218800    244.30245   -2.2053704    1364565.3   -4696.8697    377.21755   -5074.0873 
219800    231.77292    -15.58625    1364565.3   -4745.3749     357.8712   -5103.2461 
220800    221.20469   -6.5015079    1364565.3   -4759.4909    341.55323   -5101.0441 
221800    233.75699   -4.6573615    1364565.3   -4711.0703    360.93472    -5072.005 
222800    234.40981   -1.7139736    1364565.3   -4715.1903    361.94272    -5077.133 
223800    232.92844    12.968458    1364565.3   -4756.6176    359.65539    -5116.273 
224800     236.5228    2.2682088    1364565.3   -4752.6309    365.20531   -5117.8362 
225800     223.3832    2.8544168    1364565.3   -4713.3642    344.91697   -5058.2812 
226800    218.83996    1.7800313    1364565.3   -4736.7372    337.90195   -5074.6391 
227800    223.46582    3.8912846    1364565.3   -4757.5555    345.04455   -5102.6001 
228800    237.62203   -5.0210577    1364565.3   -4711.3934    366.90257    -5078.296 
229800    229.87583   -18.534439    1364565.3   -4742.9836    354.94198   -5097.9256 
230800    227.16293   -7.5538623    1364565.3   -4756.8496     350.7531   -5107.6027 
231800    234.70092    5.6915697    1364565.3    -4733.326    362.39221   -5095.7182 
232800    227.18177    9.7061081    1364565.3   -4709.2209    350.78219   -5060.0031 
233800    215.31439   0.43700622    1364565.3   -4751.0887    332.45825   -5083.5469 
234800    224.88015    4.8183384    1364565.3   -4735.3439    347.22835   -5082.5722 
235800     232.2369   -6.5663023    1364565.3   -4698.5273    358.58761    -5057.115 
236800    227.72861    12.241181    1364565.3   -4743.9144    351.62654    -5095.541 
237800    237.67016    2.9352031    1364565.3    -4749.461    366.97689   -5116.4379 
238800    218.97636    3.3901998    1364565.3   -4781.9954    338.11255   -5120.1079 
239800     235.2004   -7.0862698    1364565.3   -4739.3675    363.16344   -5102.5309 
240800     223.5733    14.304691    1364565.3   -4747.5279     345.2105   -5092.7385 
241800    214.69384    4.4461057    1364565.3   -4788.3488    331.50008   -5119.8489 
242800    219.74683    6.5320007    1364565.3   -4774.7278     339.3022     -5114.03 
243800    223.51742   -7.2951255    1364565.3   -4744.8406    345.12422   -5089.9648 
244800    224.81502   -8.2755065    1364565.3    -4758.918    347.12779   -5106.0458 
245800    226.47787   -2.4929888    1364565.3   -4747.2317    349.69533    -5096.927 
246800    242.22608   -7.0966401    1364565.3   -4716.4801     374.0115   -5090.4916 
247800    226.53139   -7.4206322    1364565.3   -4740.7364    349.77797   -5090.5143 
248800    226.21314    5.3619763    1364565.3   -4739.2006    349.28657   -5088.4872 
249800    222.71233   -15.175461    1364565.3   -4755.1626    343.88111   -5099.0437 
250800    223.44334      -10.057    1364565.3   -4734.3956    345.00983   -5079.4054 
251800    233.05878    9.2136745    1364565.3   -4726.1046    359.85664   -5085.9613 
252800    219.08169   -5.2155334    1364565.3   -4769.4569    338.27518    -5107.732 
253800    219.52262     2.304372    1364565.3    -4759.036    338.95601    -5097.992 
254800    215.79167   0.37654132    1364565.3   -4735.2093     333.1952   -5068.4045 
255800    233.38654    3.0211837    1364565.3   -4724.2094    360.36273   -5084.5722 
256800    209.97523   -6.1869563    1364565.3    -4753.405    324.21427   -5077.6193 
257800    215.40197    -7.641677    1364565.3   -4762.3611    332.59347   -5094.9546 
258800    215.81125   -6.4023852    1364565.3   -4715.4051    333.22543   -5048.6305 
259800    215.79633   -10.281606    1364565.3   -4707.9634    333.20239   -5041.1658 
260800    223.24439    1.7095144    1364565.3   -4728.2151    344.70264   -5072.9178 
261800    231.50574    7.4839581    1364565.3   -4751.9375    357.45866   -5109.3962 
262800      218.306   -4.7322043    1364565.3   -4780.5407    337.07747   -5117.6181 
263800    225.08635   -1.8174315    1364565.3   -4780.5919    347.54674   -5128.1386 
264800    227.50357   -15.556808    1364565.3   -4753.9213    351.27907   -5105.2004 
265800    219.11267    -4.968906    1364565.3   -4769.1084    338.32302   -5107.4314 
266800    201.32627   -7.4110685    1364565.3   -4807.7662    310.85976    -5118.626 
267800    230.40791  -0.48874415    1364565.3    -4765.221    355.76355   -5120.9846 
268800    237.60566    5.1569258    1364565.3   -4772.4806     366.8773   -5139.3579 
269800    199.33175    3.5081287    1364565.3   -4809.7804     307.7801   -5117.5605 
270800    219.89721    5.4670523    1364565.3    -4761.364     339.5344   -5100.8984 
271800    231.63472  -0.28417876    1364565.3   -4741.2828    357.65781   -5098.9406 
272800     226.7275    -0.626841    1364565.3   -4769.0177    350.08077   -5119.0984 
273800    231.72661   -12.119122    1364565.3    -4775.775    357.79969   -5133.5747 
274800    250.21652    8.5492893    1364565.3   -4736.6287    386.34922   -5122.9779 
275800    208.86309    3.1131837    1364565.3   -4765.0753    322.49705   -5087.5724 
276800    238.74582    2.5670343    1364565.3   -4717.5026    368.63778   -5086.1404 
277800    227.35783   -5.3955018    1364565.3   -4740.8259    351.05404     -5091.88 
278800    225.21015   -9.9180979    1364565.3   -4754.7488     347.7379   -5102.4867 
279800    243.24313   0.96192627    1364565.3   -4745.3413     375.5819   -5120.9232 
280800    220.83613   -5.4013319    1364565.3   -4788.6264    340.98415   -5129.6106 
281800    233.56573   -2.3347776    1364565.3   -4754.7364    360.63941   -5115.3759 
282800    229.40402   -6.8484168    1364565.3   -4750.3402    354.21349   -5104.5537 
283800    227.69046    1.1781196    1364565.3   -4770.2723    351.56765     -5121.84 
284800    221.80568    3.7720879    1364565.3   -4795.3001    342.48119   -5137.7813 
285800    225.08785     3.600722    1364565.3   -4749.9957    347.54905   -5097.5448 
286800     236.5217   -1.9898108    1364565.3   -4758.6687     365.2036   -5123.8723 
287800    210.74965   -2.1032638    1364565.3   -4808.5559    325.41002   -5133.9659 
288800     222.3325    3.1286899    1364565.3   -4782.6123    343.29464   -5125.9069 
289800    232.84917   -10.482797    1364565.3   -4749.6155      359.533   -5109.1485 
290800    215.20189    5.8021322    1364565.3   -4755.7955    332.28455     -5088.08 
291800    216.60733  -0.26938809    1364565.3    -4784.884    334.45462   -5119.3386 
292800    247.69331   -9.0257575    1364565.3   -4740.7059    382.45323   -5123.1591 
293800     221.6181   -9.8533935    1364565.3   -4744.9241    342.19156   -5087.1156 
294800    237.72123    4.6521562    1364565.3   -4705.1549    367.05575   -5072.2107 
295800    227.85937    -7.008853    1364565.3   -4745.8178    351.82845   -5097.6463 
296800    224.95601   -2.2261791    1364565.3   -4758.0985    347.34548    -5105.444 
